danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,liked,duration_s
0.8529411764705882,0.7624798711755234,1.0,0.8986599874765184,0.0,0.17415072237407264,0.3939679915601752,0.0,0.16486081013502252,0.8232243040118555,0.3320652400617361,0.75,0,0.24062213456514592
0.9730392156862747,0.750402576489533,0.18181818181818182,0.96721352536005,1.0,0.3127684498242874,0.17487184257197974,0.0,0.28988164694115687,0.3659362760664761,0.5080048387769573,0.75,1,0.22917250566599195
0.16789215686274514,0.0,0.09090909090909091,0.0,0.0,0.049394767668879354,1.0,0.9256965944272447,0.10185030838473082,0.24526304646977876,0.09391398656822247,0.75,0,0.5546097818376845
0.4068627450980393,0.9778582930756844,0.09090909090909091,0.9127363807138384,1.0,0.10503709488481064,2.6482493237793343e-05,0.7461300309597524,0.07001166861143525,0.3849899438975336,0.397997747465899,0.5,0,0.18922336983789206
0.5955882352941178,0.535024154589372,0.9090909090909092,0.8014276768941766,0.0,0.8887153455681375,0.6422099585330387,0.0,0.08551425237539591,0.5511802688684239,0.9167229800191883,0.75,1,0.11985432777979621
0.9166666666666669,0.6235909822866345,0.18181818181818182,0.8833061991233563,1.0,0.7364310816087467,0.1537662502382545,0.0,0.09768294715785965,0.637980311209908,0.20706628290159756,0.75,1,0.14975865469455546
0.5526960784313726,0.8530595813204509,0.4545454545454546,0.9720976831559173,0.0,0.08902772354549005,0.1859271528420263,0.0004747162022703819,0.1931988664777463,0.34053138562506613,0.7662537020815083,0.75,1,0.17578588605733464
0.644607843137255,0.3810386473429952,0.0,0.8391734502191609,0.0,0.1023037875829754,0.6562803534221889,0.0,0.13818969828304717,0.1383507991955118,0.20636549451466224,0.75,0,0.4296690368678743
0.2855392156862745,0.9979871175523349,0.7272727272727273,0.9137132122730118,1.0,0.20148379539242484,3.402020478555236e-05,0.6006191950464397,0.28988164694115687,0.1097702974489256,0.3991657281107912,0.75,0,0.29473711527482227
0.5367647058823529,0.7906602254428342,0.18181818181818182,0.8668002504696305,1.0,0.08043732916829366,0.19195732208023353,0.00018163054695562435,0.07384564094015668,0.3098338096750291,0.665648854961832,0.75,1,0.2454525008217851
0.832107843137255,0.6547906602254429,0.0,0.8787226048841578,0.0,0.5431472081218275,0.3366813837972067,0.0,0.12818803133855644,0.6390388483116334,0.6658323947774578,0.75,1,0.21087870452068302
0.7683823529411765,0.45148953301127215,0.18181818181818182,0.7799624295554164,1.0,0.5158141351034753,0.048740802672812215,1.6099071207430343e-06,0.5065844307384565,0.49825341378215304,0.7497100905184999,0.75,1,0.15546270825764263
0.2867647058823529,0.005626006441223833,0.7272727272727273,0.22970569818409514,1.0,0.022842639593908635,0.9829145204917462,0.9226006191950465,0.126521086847808,0.03397904096538584,0.3425103241146289,0.75,0,0.2402899603813083
0.1433823529411765,0.9959742351046699,0.7272727272727273,0.8639949906073888,0.0,0.09644670050761422,2.5577967852062264e-05,0.824561403508772,0.07951325220870144,0.29924843865777495,0.6901097067534308,0.75,0,0.27662151173855126
0.573529411764706,0.6749194847020934,0.18181818181818182,0.7972448340638698,1.0,0.08102303787582976,0.04240912497269464,7.058823529411764e-05,0.4265710951825304,0.5871705303270879,0.3492595836983272,0.75,0,0.20845660109686687
0.8529411764705882,0.5571658615136876,0.4545454545454546,0.8452097683155917,0.0,0.31862553689964856,0.6874362278195929,0.0,0.14319053175529256,0.5882290674288133,0.7499770575230467,0.75,1,0.1899673016037785
